strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
BNNLLM	B	N	N	L	L	M	0.0	0.0	71.25	0.0	3.75	0.0
BNNLPL	B	N	N	L	P	L	87.4	0.0	0.0	0.0	4.6000000000000005	0.0
BNNLWL	B	N	N	L	W	L	0.0	0.0	1086.8	0.0	57.2	0.0
BNNLWM	B	N	N	L	W	M	320.15	0.0	0.0	0.0	16.85	0.0
BNNLWP	B	N	N	L	W	P	0.0	0.0	60.8	0.0	3.2	0.0
BNNLWS	B	N	N	L	W	S	0.0	71.25	0.0	0.0	3.75	0.0
BNNRCL	B	N	N	R	C	L	0.0	1621.65	0.0	0.0	85.35000000000001	0.0
BNNRCM	B	N	N	R	C	M	0.0	337.25	0.0	0.0	17.75	0.0
BNNRDL	B	N	N	R	D	L	0.0	0.0	73.15	0.0	3.85	0.0
BNNRPL	B	N	N	R	P	L	58.06613226452904	52.133867735470965	0.0	0.0	5.800000000000001	0.0
BNNRWL	B	N	N	R	W	L	0.0	0.0	895.85	0.0	47.150000000000006	0.0
BNNRWM	B	N	N	R	W	M	276.45	0.0	0.0	0.0	14.55	0.0
BNNRWP	B	N	N	R	W	P	0.0	0.0	64.6	0.0	3.4000000000000004	0.0
BNOHCL	B	N	O	H	C	L	0.0	641.25	0.0	0.0	33.75	0.0
BNOHCM	B	N	O	H	C	M	0.0	126.35	0.0	0.0	6.65	0.0
BNOHWL	B	N	O	H	W	L	0.0	0.0	272.65	0.0	14.350000000000001	0.0
BNORCL	B	N	O	R	C	L	0.0	2280.95	0.0	0.0	120.05000000000001	0.0
BNORCM	B	N	O	R	C	M	0.0	365.75	0.0	0.0	19.25	0.0
BNORDL	B	N	O	R	D	L	0.0	0.0	162.45	0.0	8.55	0.0
BNORDM	B	N	O	R	D	M	0.0	0.0	85.5	0.0	4.5	0.0
BNORPL	B	N	O	R	P	L	120.65	0.0	0.0	0.0	6.3500000000000005	0.0
BNORWL	B	N	O	R	W	L	0.0	0.0	1271.1	0.0	66.9	0.0
BNORWM	B	N	O	R	W	M	153.9	0.0	0.0	0.0	8.1	0.0
BNORWP	B	N	O	R	W	P	0.0	0.0	66.5	0.0	3.5	0.0
BNPCCL	B	N	P	C	C	L	0.0	74.1	0.0	0.0	3.9000000000000004	0.0
BNPHCL	B	N	P	H	C	L	0.0	454.1	0.0	0.0	23.900000000000002	0.0
BNPHCM	B	N	P	H	C	M	0.0	128.25	0.0	0.0	6.75	0.0
BNPHCP	B	N	P	H	C	P	0.0	0.0	53.2	0.0	2.8000000000000003	0.0
BNPHWL	B	N	P	H	W	L	0.0	0.0	232.75	0.0	12.25	0.0
BNPHWM	B	N	P	H	W	M	85.5	0.0	0.0	0.0	4.5	0.0
BNPRAL	B	N	P	R	A	L	0.0	112.1	0.0	0.0	5.9	0.0
BNPRCL	B	N	P	R	C	L	0.0	1183.7	0.0	0.0	62.300000000000004	0.0
BNPRCM	B	N	P	R	C	M	0.0	306.85	0.0	0.0	16.150000000000002	0.0
BNPRCP	B	N	P	R	C	P	0.0	0.0	68.4	0.0	3.6	0.0
BNPRDL	B	N	P	R	D	L	0.0	0.0	61.75	0.0	3.25	0.0
BNPRPL	B	N	P	R	P	L	73.15	0.0	0.0	0.0	3.85	0.0
BNPRWL	B	N	P	R	W	L	0.0	0.0	704.9	0.0	37.1	0.0
BNPRWM	B	N	P	R	W	M	209.0	0.0	0.0	0.0	11.0	0.0
BNPRWP	B	N	P	R	W	P	0.0	0.0	58.9	0.0	3.1	0.0
BNSHCL	B	N	S	H	C	L	0.0	1536.15	0.0	0.0	80.85000000000001	0.0
BNSHCM	B	N	S	H	C	M	0.0	278.35	0.0	0.0	14.65	0.0
BNSHCP	B	N	S	H	C	P	0.0	0.0	61.75	0.0	3.25	0.0
BNSHCS	B	N	S	H	C	S	0.0	103.55	0.0	0.0	5.45	0.0
BNSHIL	B	N	S	H	I	L	0.0	54.15	0.0	0.0	2.85	0.0
BNSHLL	B	N	S	H	L	L	0.0	0.0	98.8	0.0	5.2	0.0
BNSHWL	B	N	S	H	W	L	0.0	0.0	925.3	0.0	48.7	0.0
BNSHWM	B	N	S	H	W	M	195.7	0.0	0.0	0.0	10.3	0.0
BNSHWP	B	N	S	H	W	P	0.0	0.0	107.35	0.0	5.65	0.0
BNSHWS	B	N	S	H	W	S	0.0	204.25	0.0	0.0	10.75	0.0
BNSRCL	B	N	S	R	C	L	0.0	8437.9	0.0	0.0	444.1	0.0
BNSRCM	B	N	S	R	C	M	0.0	1754.65	0.0	0.0	92.35000000000001	0.0
BNSRCP	B	N	S	R	C	P	0.0	0.0	430.35	0.0	22.650000000000002	0.0
BRNCWS	B	R	N	C	W	S	154.85	0.0	0.0	0.0	8.15	0.0
BRNHAM	B	R	N	H	A	M	0.0	54.15	0.0	0.0	2.85	0.0
BRNHCL	B	R	N	H	C	L	0.0	968.05	0.0	0.0	50.95	0.0
BRNHCM	B	R	N	H	C	M	0.0	483.55	0.0	0.0	25.450000000000003	0.0
BRNHCP	B	R	N	H	C	P	0.0	55.1	0.0	0.0	2.9000000000000004	0.0
BRNHLM	B	R	N	H	L	M	0.0	0.0	112.1	0.0	5.9	0.0
BRNHWL	B	R	N	H	W	L	670.7	0.0	0.0	0.0	35.300000000000004	0.0
BRNHWM	B	R	N	H	W	M	388.55	0.0	0.0	0.0	20.450000000000003	0.0
BRNHWP	B	R	N	H	W	P	0.0	0.0	122.55	0.0	6.45	0.0
BRNLAL	B	R	N	L	A	L	0.0	294.5	0.0	0.0	15.5	0.0
BRNLAM	B	R	N	L	A	M	185.25	0.0	0.0	0.0	9.75	0.0
BRNLCL	B	R	N	L	C	L	0.0	1492.45	0.0	0.0	78.55000000000001	0.0
BRNLCM	B	R	N	L	C	M	722.95	0.0	0.0	0.0	38.050000000000004	0.0
BRNLCP	B	R	N	L	C	P	76.0	0.0	0.0	0.0	4.0	0.0
BRNLDL	B	R	N	L	D	L	0.0	0.0	57.95	0.0	3.0500000000000003	0.0
BRNLDM	B	R	N	L	D	M	0.0	0.0	101.65	0.0	5.3500000000000005	0.0
BRNLIL	B	R	N	L	I	L	107.35	0.0	0.0	0.0	5.65	0.0
BRNLIM	B	R	N	L	I	M	106.4	0.0	0.0	0.0	5.6000000000000005	0.0
BRNLLM	B	R	N	L	L	M	0.0	0.0	5.931568200000001	57.7184318	3.35	0.0
BRNLWL	B	R	N	L	W	L	57.7184318	0.0	1208.6315682	0.0	66.65	0.0
BRNLWM	B	R	N	L	W	M	891.1	0.0	0.0	0.0	46.900000000000006	0.0
BRNLWP	B	R	N	L	W	P	100.7	0.0	0.0	0.0	5.300000000000001	0.0
BRNRAL	B	R	N	R	A	L	0.0	75.05	0.0	0.0	3.95	0.0
BRNRCL	B	R	N	R	C	L	0.0	2261.95	0.0	0.0	119.05000000000001	0.0
BRNRCM	B	R	N	R	C	M	0.0	722.0	0.0	0.0	38.0	0.0
BRNRCP	B	R	N	R	C	P	0.0	0.0	105.45	0.0	5.550000000000001	0.0
BRNRDL	B	R	N	R	D	L	0.0	0.0	298.3	0.0	15.700000000000001	0.0
BRNRDM	B	R	N	R	D	M	0.0	0.0	114.0	0.0	6.0	0.0
BRNRLL	B	R	N	R	L	L	0.0	0.0	53.2	0.0	2.8000000000000003	0.0
BRNRPL	B	R	N	R	P	L	64.6	0.0	0.0	0.0	3.4000000000000004	0.0
BRNRPM	B	R	N	R	P	M	129.2	0.0	0.0	0.0	6.800000000000001	0.0
BRNRWL	B	R	N	R	W	L	0.0	0.0	1832.55	0.0	96.45	0.0
BRNRWM	B	R	N	R	W	M	575.7	0.0	0.0	0.0	30.3	0.0
BRNRWP	B	R	N	R	W	P	0.0	0.0	121.6	0.0	6.4	0.0
BRNRWS	B	R	N	R	W	S	0.0	57.95	0.0	0.0	3.0500000000000003	0.0
BROCCL	B	R	O	C	C	L	0.0	295.45	0.0	0.0	15.55	0.0
BROCCM	B	R	O	C	C	M	0.0	48.45	0.0	0.0	2.5500000000000003	0.0
BROCCS	B	R	O	C	C	S	74.1	0.0	0.0	0.0	3.9000000000000004	0.0
BROCDL	B	R	O	C	D	L	0.0	0.0	121.6	0.0	6.4	0.0
BROCPL	B	R	O	C	P	L	78.85	0.0	0.0	0.0	4.15	0.0
BROCWL	B	R	O	C	W	L	0.0	0.0	318.25	0.0	16.75	0.0
BROCWM	B	R	O	C	W	M	62.7	0.0	0.0	0.0	3.3000000000000003	0.0
BROHCL	B	R	O	H	C	L	159.6	0.0	0.0	0.0	8.4	0.0
BROLCL	B	R	O	L	C	L	0.0	61.75	0.0	0.0	3.25	0.0
BRORCL	B	R	O	R	C	L	0.0	1530.45	0.0	0.0	80.55000000000001	0.0
BRORCM	B	R	O	R	C	M	0.0	342.0	0.0	0.0	18.0	0.0
BRORCP	B	R	O	R	C	P	0.0	0.0	66.5	0.0	3.5	0.0
BRORCS	B	R	O	R	C	S	0.0	55.1	0.0	0.0	2.9000000000000004	0.0
BRORDL	B	R	O	R	D	L	235.6	0.0	0.0	0.0	12.4	0.0
BRORPL	B	R	O	R	P	L	77.9	0.0	0.0	0.0	4.1000000000000005	0.0
BRORWL	B	R	O	R	W	L	0.0	0.0	1204.6	0.0	63.400000000000006	0.0
BRORWM	B	R	O	R	W	M	233.7	0.0	0.0	0.0	12.3	0.0
BRORWP	B	R	O	R	W	P	0.0	0.0	59.85	0.0	3.1500000000000004	0.0
BRORWS	B	R	O	R	W	S	0.0	57.0	0.0	0.0	3.0	0.0
BRPCAL	B	R	P	C	A	L	0.0	81.7	0.0	0.0	4.3	0.0
BRPCAS	B	R	P	C	A	S	0.0	0.0	73.15	0.0	3.85	0.0
BRPCCL	B	R	P	C	C	L	0.0	1003.2	0.0	0.0	52.800000000000004	0.0
BRPCCM	B	R	P	C	C	M	0.0	208.05	0.0	0.0	10.950000000000001	0.0
BRPCCP	B	R	P	C	C	P	0.0	0.0	60.8	0.0	3.2	0.0
BRPCCS	B	R	P	C	C	S	0.0	372.4	0.0	0.0	19.6	0.0
BRPCDL	B	R	P	C	D	L	0.0	0.0	206.15	0.0	10.850000000000001	0.0
BRPCDS	B	R	P	C	D	S	0.0	63.65	0.0	0.0	3.35	0.0
BRPCIL	B	R	P	C	I	L	0.0	158.65	0.0	0.0	8.35	0.0
BRPCIS	B	R	P	C	I	S	0.0	0.0	57.95	0.0	3.0500000000000003	0.0
BRPCPL	B	R	P	C	P	L	58.182497259047125	220.1675027409529	0.0	0.0	14.65	0.0
BRPCPS	B	R	P	C	P	S	0.0	0.0	50.35	0.0	2.6500000000000004	0.0
BRPCWL	B	R	P	C	W	L	0.0	0.0	1108.65	0.0	58.35	0.0
BRPCWM	B	R	P	C	W	M	152.0	0.0	0.0	0.0	8.0	0.0
BRPCWP	B	R	P	C	W	P	0.0	0.0	263.15	0.0	13.850000000000001	0.0
BRPCWS	B	R	P	C	W	S	0.0	440.8	0.0	0.0	23.200000000000003	0.0
BRPHCL	B	R	P	H	C	L	0.0	611.8	0.0	0.0	32.2	0.0
BRPHCM	B	R	P	H	C	M	0.0	316.35	0.0	0.0	16.650000000000002	0.0
BRPHLL	B	R	P	H	L	L	0.0	0.0	75.05	0.0	3.95	0.0
BRPHWL	B	R	P	H	W	L	0.0	0.0	307.8	0.0	16.2	0.0
BRPHWM	B	R	P	H	W	M	192.85	0.0	0.0	0.0	10.15	0.0
BRPHWP	B	R	P	H	W	P	0.0	0.0	72.2	0.0	3.8000000000000003	0.0
BRPLAL	B	R	P	L	A	L	0.0	80.75	0.0	0.0	4.25	0.0
BRPLAM	B	R	P	L	A	M	0.0	73.15	0.0	0.0	3.85	0.0
BRPLCL	B	R	P	L	C	L	0.0	447.45	0.0	0.0	23.55	0.0
BRPLCM	B	R	P	L	C	M	0.0	80.75	0.0	0.0	4.25	0.0
BRPLCP	B	R	P	L	C	P	0.0	0.0	50.35	0.0	2.6500000000000004	0.0
BRPLCS	B	R	P	L	C	S	0.0	147.25	0.0	0.0	7.75	0.0
BRPLIL	B	R	P	L	I	L	0.0	68.4	0.0	0.0	3.6	0.0
BRPLWL	B	R	P	L	W	L	0.0	0.0	402.8	0.0	21.200000000000003	0.0
UNSRDM	U	N	S	R	D	M	0.0	0.0	56.05	0.0	2.95	0.0
UNSRLL	U	N	S	R	L	L	0.0	0.0	181.45	0.0	9.55	0.0
UNSRPL	U	N	S	R	P	L	74.1	0.0	0.0	0.0	3.9000000000000004	0.0
UNSRWL	U	N	S	R	W	L	0.0	0.0	2812.95	0.0	148.05	0.0
UNSRWM	U	N	S	R	W	M	315.4	0.0	0.0	0.0	16.6	0.0
UNSRWP	U	N	S	R	W	P	0.0	0.0	158.65	0.0	8.35	0.0
UNSRWS	U	N	S	R	W	S	0.0	911.05	0.0	0.0	47.95	0.0
URNCCL	U	R	N	C	C	L	0.0	106.4	0.0	0.0	5.6000000000000005	0.0
URNCWL	U	R	N	C	W	L	0.0	0.0	106.4	0.0	5.6000000000000005	0.0
URNHCL	U	R	N	H	C	L	0.0	181.45	0.0	0.0	9.55	0.0
URNHWL	U	R	N	H	W	L	0.0	0.0	99.75	0.0	5.25	0.0
URNLCL	U	R	N	L	C	L	0.0	142.5	0.0	0.0	7.5	0.0
URNRCL	U	R	N	R	C	L	0.0	208.05	0.0	0.0	10.950000000000001	0.0
UROHCL	U	R	O	H	C	L	0.0	48.45	0.0	0.0	2.5500000000000003	0.0
URORCL	U	R	O	R	C	L	0.0	97.85	0.0	0.0	5.15	0.0
URPHCL	U	R	P	H	C	L	0.0	298.3	0.0	0.0	15.700000000000001	0.0
URPHWL	U	R	P	H	W	L	0.0	0.0	108.3	0.0	5.7	0.0
URPRCL	U	R	P	R	C	L	0.0	914.85	0.0	0.0	48.150000000000006	0.0
URPRCM	U	R	P	R	C	M	0.0	71.25	0.0	0.0	3.75	0.0
URPRWL	U	R	P	R	W	L	57.7184318	0.0	326.0815682	0.0	20.200000000000003	0.0
URPRWP	U	R	P	R	W	P	0.0	0.0	56.05	0.0	2.95	0.0
